x,c(x),c.frac m,limit k
47.328125,94.635111471115812289716290964939982,322,14
47.34375,94.666368453765116392499324263520742,323,14
47.359375,94.69762543180075219528734551638483,327,14
47.375,94.72888240522729283680990969977679,320,14
47.390625,94.76013937404930541113998332490701,322,14
47.40625,94.791396338271350977682191330317473,323,14
47.421875,94.822653297897984571141256078988215,326,14
47.4375,94.853910252933755211470674293801612,324,14
47.453125,94.88516720338320591380167764376241,323,14
47.46875,94.916424149250873698352522572512856,323,14
47.484375,94.947681090541289600318154840183284,322,14
47.5,94.978938027258978679740294129477849,325,14
47.515625,95.010194959408460031357983947111543,324,14
47.53125,95.041451886994246794438651932287096,324,14
47.546875,95.072708810020846162589725564827555,323,14
47.5625,95.103965728492759393550848146861219,327,14
47.578125,95.135222642414481818966739813588879,322,14
47.59375,95.166479551790502854140748210647926,324,14
47.609375,95.197736456625306007769133357922604,324,14
47.625,95.228993356923368891656131102333381,330,14
47.640625,95.260250252689163230409839445169951,323,14
47.65625,95.291507143927154871118971912910597,325,14
47.671875,95.322764030641803793010522024194369,324,14
47.6875,95.354020912837564117088382789680708,330,14
47.703125,95.385277790518884115752965065942568,325,14
47.71875,95.416534663690206222401858469292632,328,14
47.734375,95.44779153235596704101157844053681,330,14
47.75,95.479048396520597355700442937083653,323,14
47.765625,95.510305256188522140272622114611593,331,14
47.78125,95.541562111364160567743404246606777,325,14
47.796875,95.572818962051926019845721016531764,324,14
47.8125,95.604075808256226096517975204168227,325,14
47.828125,95.635332649981462625373213674794063,324,14
47.84375,95.66658948723203167114968846730583,326,14
47.859375,95.697846320012323545142848665180045,325,14
47.875,95.729103148326722814618805622280655,329,14
47.890625,95.760359972179608312209314003963644,327,14
47.90625,95.791616791575353145288310992702377,331,14
47.921875,95.822873606518324705330055896557694,329,14
47.9375,95.854130417012884677248912288243959,327,14
47.953125,95.885387223063389048720814692295083,327,14
47.96875,95.916644024674188119486461727912058,325,14
47.984375,95.94790082184962651063627750547452,329,14
48,95.979157614594043173877182965422388,327,14
48.015625,96.010414402911771400781218739258552,327,14
48.03125,96.041671186807138832016061003788961,328,14
48.046875,96.072927966284467466557471691401077,325,14
48.0625,96.104184741348073670883724311184704,330,14
48.078125,96.135441512002268188152046528019363,330,14
48.09375,96.166698278251356147357120539388901,327,14
48.109375,96.197955040099637072471682182635613,327,14
48.125,96.229211797551404891569259598632006,327,14
48.140625,96.260468550610947945929092171427235,329,14
48.15625,96.291725299282548999123270357316347,330,14
48.171875,96.322982043570485246086136910982594,328,14
48.1875,96.354238783479028322165989910875323,329,14
48.203125,96.385495519012444312159127880807311,328,14
48.21875,96.416752250174993759326277199884753,327,14
48.234375,96.448008976970931674391441888319598,332,14
48.25,96.479265699404507544523215752416464,327,14
48.265625,96.510522417479965342298596768073925,331,14
48.28125,96.541779131201543534649343478491693,333,14
48.296875,96.573035840573475091790913078429929,333,14
48.3125,96.604292545599987496134020754323855,327,14
48.328125,96.635549246285302751178859746814801,330,14
48.34375,96.666805942633637390392021499816987,332,14
48.359375,96.698062634649202486066155158096667,333,14
48.375,96.72931932233620365816240557349579,332,14
48.390625,96.760576005698841083135668878385087,328,14
48.40625,96.791832684741309502742704583680537,330,14
48.421875,96.823089359467798232833143057801502,331,14
48.4375,96.854346029882491172123427142287524,329,14
48.453125,96.88560269598956681095372655942288,336,14
48.46875,96.916859357793198240027863667142508,332,14
48.484375,96.948116015297553159136289016709028,329,14
48.5,96.979372668506793885862145069157108,332,14
48.515625,97.010629317425077364270456327297742,331,14
48.53125,97.04188596205655517358048404115984,329,14
48.546875,97.073142602405373536821283546119235,332,14
48.5625,97.104399238475673329470502194624682,329,14
48.578125,97.135655870271590088076455744375763,331,14
48.59375,97.166912497797254018863520968038001,331,14
48.609375,97.198169121056790006320882152094817,330,14
48.625,97.229425740054317621774669055233506,329,14
48.640625,97.260682354793951131943523799742146,333,14
48.65625,97.291938965279799507477634072755367,330,14
48.671875,97.32319557151596643148126991782837,334,14
48.6875,97.354452173506550308018861301239494,333,14
48.703125,97.385708771255644270604653541621179,330,14
48.71875,97.41696536476733619067597759599637,330,14
48.734375,97.448221954045708686050172100051461,333,14
48.75,97.479478539094839129365193965506785,331,14
48.765625,97.510735119918799656503954242750623,331,14
48.78125,97.541991696521657175002415862481818,333,14
48.796875,97.573248268907473372441489775958403,331,14
48.8125,97.604504837080304724822765919574396,331,14
48.828125,97.635761401044202504928115335883136,330,14
48.84375,97.667017960803212790663199689852408,333,14
48.859375,97.698274516361376473384924326073193,336,14
48.875,97.729531067722729266212870919849417,332,14
48.890625,97.760787614891301712324745682569589,334,14
48.90625,97.792044157871119193235878989501949,335,14
48.921875,97.823300696666201937062812206161743,334,14
48.9375,97.854557231280565026771007397671737,332,14
48.953125,97.885813761718218408406715514074155,332,14
48.96875,97.917070287983166899313038553353085,332,14
48.984375,97.948326810079410196330221112990124,332,14
49,97.97958332801094288398020665020189,333,14
49.015625,98.010839841781754442635493680595069,331,14
49.03125,98.042096351395829256672327054822119,333,14
49.046875,98.073352856857146622608259362927774,333,14
49.0625,98.104609358169680757224117426442236,332,14
49.078125,98.135865855337400805670408748900589,335,14
49.09375,98.167122348364270849558202706348703,335,14
49.109375,98.198378837254249915034521170532885,334,14
49.125,98.22963532201129198084227316886295,335,14
49.140625,98.260891802639345986364768096885453,334,14
49.15625,98.29214827914235583965484191090466,335,14
49.171875,98.323404751524260425448630640542715,334,14
49.1875,98.354661219788993613164025473436492,334,14
49.203125,98.385917683940484264883843576926079,334,14
49.21875,98.417174143982656243323748734497855,335,14
49.234375,98.448430599919428419784955787902926,336,14
49.25,98.479687051754714682091752789278507,335,14
49.265625,98.510943499492423942513874681254835,336,14
49.28125,98.542199943136460145673762236932576,339,14
49.296875,98.573456382690722276438739905764774,336,14
49.3125,98.604712818159104367798146125772196,335,14
49.328125,98.63596924954549550872544957716087,337,14
49.34375,98.667225676853779852025384767294811,334,14
49.359375,98.698482100087836622166140252104575,337,14
49.375,98.729738519251540123096632714382738,336,14
49.390625,98.760994934348759746048900035029697,339,14
49.40625,98.792251345383359977325646409166788,335,14
49.421875,98.823507752359200406072972475127613,340,14
49.4375,98.854764155280135732038323340672125,337,14
49.453125,98.886020554150015773313687307340473,342,14
49.46875,98.917276948972685474064078010674295,336,14
49.484375,98.948533339751984912241332611081101,338,14
49.5,98.979789726491749307283258587402075,336,14
49.515625,99.011046109195809027798161602764118,337,14
49.53125,99.042302487867989599234786830052593,338,14
49.546875,99.073558862512111711537706042331272,335,14
49.5625,99.104815233131991226788182691759648,336,14
49.578125,99.136071599731439186830547119014346,344,14
49.59375,99.167327962314261820884113953910105,336,14
49.609375,99.198584320884260553140673686835957,336,14
49.625,99.229840675445232010347590309773119,337,14
49.640625,99.261097026000968029376536845041915,342,14
49.65625,99.292353372555255664777900499535144,337,14
49.671875,99.32360971511187719632088910203389,340,14
49.6875,99.354866053674610136519370401268176,338,14
49.703125,99.386122388247227238143475722678294,337,14
49.71875,99.417378718833496501716999402352514,339,14
49.734375,99.448635045437181183000625337362312,339,14
49.75,99.479891368062039800461011912686669,336,14
49.765625,99.511147686711826142725766486111633,338,14
49.78125,99.542404001390289276024340533909465,342,14
49.796875,99.573660312101173551614876481742662,345,14
49.8125,99.604916618848218613197037167101209,338,14
49.828125,99.636172921635159404310848801665903,341,14
49.84375,99.66742922046572617572158822429577,339,14
49.859375,99.698685515343644492790745157862833,338,14
49.875,99.729941806272635242833090105902006,344,14
49.890625,99.761198093256414642459878448007085,339,14
49.90625,99.792454376298694244908221216084917,340,14
49.921875,99.823710655403180947356652956978243,341,14
49.9375,99.854966930573576998226927010582647,340,14
49.953125,99.886223201813580004472068456413964,339,14
49.96875,99.917479469126882938850714905628551,342,14
49.984375,99.948735732517174147187775239759492,339,14
50,99.979991991988137355621436321906335,343,14
50.015625,100.01124824754345167783654763080364,348,14
50.03125,100.04250449918679162228441369309392,339,14
50.046875,100.07376074692182709938902411424263,342,14
50.0625,100.10501699075222342873975093385624,339,14
50.078125,100.13627323068164134627054295669821,341,14
50.09375,100.1675294667137370114256466364415,343,14
50.109375,100.19878569885216201431188301514927,345,14
50.125,100.2300419271005633828375101476367,340,14
50.140625,100.26129815146258358983770036623681,340,14
50.15625,100.29255437194186056018666166806926,340,14
50.171875,100.32381058854202767789643243369501,341,14
50.1875,100.35506680126671379320237861302867,340,14
50.203125,100.38632301011954322963542244157524,340,14
50.21875,100.41757921510413579108103167745696,342,14
50.234375,100.44883541622410676882499827729986,342,14
50.25,100.48009161348306694858603535685575,342,14
50.265625,100.51134780688462261753522121024555,342,14
50.28125,100.54260399643237557130231908992112,344,14
50.296875,100.57386018212992312096900137785612,342,14
50.3125,100.60511636398085810004900670709063,342,14
50.328125,100.6363725419887688714552585215684,343,14
50.34375,100.66762871615723933445397349121962,340,14
50.359375,100.69888488648984893160578812845524,343,14
50.375,100.73014105299017265569393188165009,341,14
50.390625,100.76139721566178105663947491080119,344,14
50.40625,100.79265337450824024840367868035409,343,14
50.421875,100.82390952953311191587747743419265,343,14
50.4375,100.85516568073995332175811854798691,349,14
50.453125,100.88642182813231731341298968448711,342,14
50.46875,100.91767797171375232973066060794155,343,14
50.484375,100.94893411148780240795916744459806,344,14
50.5,100.98019024745800719053156710722603,342,14
50.515625,101.01144637962790193187878953276471,343,14
50.53125,101.04270250800101750522981531356537,345,14
50.546875,101.07395863258088040939920623424837,347,14
50.5625,101.10521475337101277556201615794029,345,14
50.578125,101.13647087037493237401610963759163,344,14
50.59375,101.16772698359615262093191556020016,343,14
50.609375,101.19898309303818258508964306407958,345,14
50.625,101.23023919870452699460398690181578,346,14
50.640625,101.26149530059868624363634935424446,344,14
50.65625,101.2927513987241563990946057336625,344,14
50.671875,101.32400749308442920732044044755115,348,14
50.6875,101.35526358368299210076428052734153,343,14
50.703125,101.38651967052332820464785346019058,346,14
50.71875,101.41777575360891634361439609535939,345,14
50.734375,101.44903183294323104836654133059335,347,14
50.75,101.48028790852974256229190921789612,348,14
50.765625,101.51154398037191684807642906226478,349,14
50.78125,101.5428000484732155943054190213125,345,14
50.796875,101.57405611283709622205244964824593,348,14
50.8125,101.60531217346701189145601775538761,346,14
50.828125,101.63656823036641150828405691033816,347,14
50.84375,101.66782428353873973048631081195755,345,14
50.859375,101.6990803329874369747345957286106,346,14
50.875,101.73033637871593942295097811656616,344,14
50.890625,101.76159242072767902882389347206368,348,14
50.90625,101.79284845902608352431223240636312,347,14
50.921875,101.82410449361457642613741986907476,347,14
50.9375,101.85536052449657704226351338122313,346,14
50.953125,101.88661655167550047836534607583417,347,14
50.96875,101.91787257515475764428474028034556,347,14
50.984375,101.94912859493775526047481731182744,346,14
51,101.9803846110278958644324290928622,348,14
51.015625,102.01164062342857781711873713296959,348,14
51.03125,102.04289663214319530936796435767366,351,14
51.046875,102.07415263717513836828434520469326,346,14
51.0625,102.10540863852779286362729934429525,347,14
51.078125,102.13666463620454051418485431857989,349,14
51.09375,102.16792063020875889413534233237039,352,14
51.109375,102.19917662054382143939739636645234,346,14
51.125,102.23043260721309745396827072215374,348,14
51.140625,102.26168859021995211625051104467136,348,14
51.15625,102.29294456956774648536699881113497,352,14
51.171875,102.32420054525983750746439520815506,347,14
51.1875,102.3554565172995780220050092625238,352,14
51.203125,102.38671248569031676804711502783052,348,14
51.21875,102.41796845043539839051374256901323,349,14
51.234375,102.44922441153816344644996742629457,353,14
51.25,102.48048036900194841126872317954481,353,14
51.265625,102.51173632283008568498516167387495,350,14
51.28125,102.54299227302590359843958540718881,350,14
51.296875,102.5742482195927264195089765205151,351,14
51.3125,102.60550416253387435930714677219615,351,14
51.328125,102.63676010185266357837353281743101,351,14
51.34375,102.66801603755240619285066105525509,351,14
51.359375,102.69927196963641028065030624578581,354,14
51.375,102.73052789810797988760836804147481,358,14
51.390625,102.76178382297041503362848951717982,351,14
51.40625,102.79303974422701171881444172510381,348,14
51.421875,102.82429566188106192959129824204551,353,14
51.4375,102.8555515759358536448154236179616,351,14
51.453125,102.88680748639467084187329957655843,352,14
51.46875,102.91806339326079350276921276050797,350,14
51.484375,102.94931929653749762020182775591898,356,14
51.5,102.98057519622805520362966907288973,353,14
51.515625,103.01183109233573428532553570132207,351,14
51.53125,103.04308698486379892641987180368836,349,14
51.546875,103.07434287381550922293311704911146,353,14
51.5625,103.1055987591941213117970600359441,350,14
51.578125,103.13685464100288737686521819301627,359,14
51.59375,103.16811051924505565491226749285741,351,14
51.609375,103.19936639392387044162254525349451,350,14
51.625,103.23062226504257209756764924887558,354,14
51.640625,103.26187813260439705417315629157206,352,14
51.65625,103.29313399661257781967448339517083,351,14
51.671875,103.32438985707034298506191456767812,350,14
51.6875,103.35564571398091723001481623132179,352,14
51.703125,103.38690156734752132882506420835582,351,14
51.71875,103.41815741717337215630970515683989,354,14
51.734375,103.44941326346168269371287528488856,355,14
51.75,103.48066910621566203459699911655662,357,14
51.765625,103.51192494543851539072329102735076,351,14
51.78125,103.54318078113344409792158221233151,352,14
51.796875,103.57443661330364562194949569489283,353,14
51.8125,103.60569244195231356434099192958041,351,14
51.828125,103.63694826708263766824430749773148,355,14
51.84375,103.66820408869780382424930934029019,351,14
51.859375,103.69945990680099407620428691787141,353,14
51.875,103.73071572139538662702220463401253,356,14
51.890625,103.7619715324841558444764368035668,352,14
51.90625,103.79322734007047226698600739435254,353,14
51.921875,103.82448314415750260939035671647962,353,14
51.9375,103.85573894474840976871365718022752,354,14
51.953125,103.88699474184635282991870018994809,357,14
51.96875,103.9182505354544870716503761882094,355,14
51.984375,103.9495063255759639719687698112853,356,14
52,103.98076211221393121407189206412776,352,14
52.015625,104.01201789537153269200807137013486,359,14
52.03125,104.04327367505190851637802529834687,356,14
52.046875,104.07452945125819502002663471816503,355,14
52.0625,104.10578522399352476372444207929209,358,14
52.078125,104.13704099326102654183889546234061,353,14
52.09375,104.16829675906382538799535999344307,354,14
52.109375,104.19955252140504258072791816422726,353,14
52.125,104.23080828028779564911998054669052,355,14
52.140625,104.2620640357151983784347283408169,355,14
52.15625,104.29331978769036081573540914123141,355,14
52.171875,104.32457553621638927549550725777555,353,14
52.1875,104.35583128129638634519880987361685,356,14
52.203125,104.38708702293345089092939027337281,355,14
52.21875,104.41834276113067806295152932273497,357,14
52.234375,104.44959849589115930127959633022265,359,14
52.25,104.48085422721798234123791037097621,355,14
52.265625,104.51210995511423121901060310191806,357,14
52.28125,104.54336567958298627718150404716323,355,14
52.296875,104.57462140062732417026406928225257,358,14
52.3125,104.6058771182503178702213743956071,357,14
52.328125,104.6371328324550366719761925555643,358,14
52.34375,104.66838854324454619891117846145279,355,14
52.359375,104.6996442506219084083591789073937,358,14
52.375,104.73089995459018159708369063788131,357,14
52.390625,104.76215565515242040674948612469498,359,14
52.40625,104.79341135231167582938342784532616,356,14
52.421875,104.82466704607099521282549159386939,359,14
52.4375,104.85592273643342226617001930622398,360,14
52.453125,104.88717842340199706519722183248232,362,14
52.46875,104.91843410697975605779495204054263,355,14
52.484375,104.94968978716973206937076858627648,359,14
52.5,104.98094546397495430825431063700503,358,14
52.515625,105.01220113739844837109000378659246,360,14
52.53125,105.04345680744323624822011735214917,359,14
52.546875,105.07471247411233632905819319415167,357,14
52.5625,105.10596813740876340745286615372958,366,14
52.578125,105.13722379733552868704209615294286,357,14
52.59375,105.16847945389563978659783195607315,360,14
52.609375,105.19973510709210074536112654228317,357,14
52.625,105.2309907569279120283677239924547,357,14
52.640625,105.26224640340607053176413774560077,356,14
52.65625,105.29350204652956958811424003295953,365,14
52.671875,105.32475768630139897169638225071542,358,14
52.6875,105.35601332272454490379106598525858,358,14
52.703125,105.38726895580199005795918435798381,362,14
52.71875,105.41852458553671356531085330984714,360,14
52.734375,105.44978021193169101976485239923927,362,14
52.75,105.48103583498989448329869464020201,357,14
52.765625,105.51229145471429249118934486160434,359,14
52.78125,105.54354707110785005724460602160991,359,14
52.796875,105.57480268417352867902519286560645,361,14
52.8125,105.60605829391428634305751226972961,362,14
52.828125,105.63731390033307753003716956619883,361,14
52.84375,105.66856950343285322002322010089052,360,14
52.859375,105.69982510321656089762318522790372,359,14
52.875,105.7310806996871445571688519003253,358,14
52.890625,105.76233629284754470788287497097526,360,14
52.90625,105.79359188270069837903620127160686,360,14
52.921875,105.82484746924953912509633449385224,363,14
52.9375,105.85610305249699703086645985013953,359,14
52.953125,105.88735863244599871661544744786369,361,14
52.96875,105.91861420909946734319875326526891,360,14
52.984375,105.94986978246032261717023657279543,362,14
53,105.98112535253148079588491259905792,360,14
53.015625,106.01238091931585469259265919615515,372,14
53.03125,106.04363648281635368152289621466201,360,14
53.046875,106.0748920430358837029602562544241,360,14
53.0625,106.1061475999773472683112654131615,366,14
53.078125,106.13740315364364346516205261089309,364,14
53.09375,106.16865870403766796232710602431296,360,14
53.109375,106.19991425116231301488909512148884,362,14
53.125,106.23116979502046746922977674360574,359,14
53.140625,106.2624253356150167680520036369481,360,14
53.15625,106.29368087294884295539285379489894,365,14
53.171875,106.32493640702482468162789892643511,363,14
53.1875,106.35619193784583720846663032441329,360,14
53.203125,106.38744746541475241393906036387112,362,14
53.21875,106.4187029897344387973735178176123,363,14
53.234375,106.44995851080776148436565513350266,360,14
53.25,106.48121402863758223173868577517543,363,14
53.265625,106.51246954322675943249486968522928,361,14
53.28125,106.54372505457814812075826488749992,363,14
53.296875,106.57498056269459997670876320259681,363,14
53.3125,106.60623606757896333150742800861848,366,14
53.328125,106.63749156923408317221315193679462,364,14
53.34375,106.66874706766280114669065234974897,365,14
53.359375,106.7000025628679555685098224081339,364,14
53.375,106.73125805485238142183645548955588,365,14
53.390625,106.76251354361891036631436068198949,363,14
53.40625,106.79376902917037074193888703226624,368,14
53.421875,106.82502451150958757392187418872358,365,14
53.4375,106.85627999063938257754804703570756,362,14
53.453125,106.88753546656257416302287187634019,363,14
53.46875,106.91879093928197744031189167878936,366,14
53.484375,106.95004640880040422397155786021399,366,14
53.5,106.9813018751206630379715760416011,368,14
53.515625,107.01255733824555912050878316586251,367,14
53.53125,107.04381279817789442881257333081854,364,14
53.546875,107.07506825492046764394188964806214,363,14
53.5625,107.10632370847607417557379939817118,366,14
53.578125,107.13757915884750616678366971231628,364,14
53.59375,107.16883460603755249881696096999889,364,14
53.609375,107.20009005004899879585265506244705,363,14
53.625,107.23134549088462742975833563109488,364,14
53.640625,107.26260092854721752483693735057629,365,14
53.65625,107.2938563630395449625651812857726,375,14
53.671875,107.32511179436438238632371331266829,366,14
53.6875,107.35636722252449920611896255308756,366,14
53.703125,107.38762264752266160329673673380805,370,14
53.71875,107.4188780693616325352475713410747,364,14
53.734375,107.45013348804417174010384940216774,364,14
53.75,107.48138890357303574142870868641288,366,14
53.765625,107.51264431595097785289675307885885,367,14
53.78125,107.54389972518074818296658484078754,369,14
53.796875,107.57515513126509363954517443226421,365,14
53.8125,107.60641053420675793464408453307991,365,14
53.828125,107.63766593400848158902756485968462,364,14
53.84375,107.66892133067300193685253433705755,365,14
53.859375,107.70017672420305313030046714591043,367,14
53.875,107.73143211460136614420119912716962,366,14
53.890625,107.76268750187066878064867098733399,368,14
53.90625,107.79394288601368567360862471005658,370,14
53.921875,107.82519826703313829351826954114974,367,14
53.9375,107.85645364493174495187793387616424,368,14
53.953125,107.88770901971222080583471934174393,366,14
53.96875,107.91896439137727786275817332410707,366,14
53.984375,107.95021975992962498480799616025475,367,14
54,107.9814751253719678934937991698539,366,14
54.015625,108.01273048770700917422692966818845,366,14
54.03125,108.04398584693744828086437906311635,370,14
54.046875,108.07524120306598154024479010161137,369,14
54.0625,108.10649655609530215671657929420851,366,14
54.078125,108.13775190602810021665819050850776,366,14
54.09375,108.16900725286706269299049568582467,367,14
54.109375,108.20026259661487344968135859810622,365,14
54.125,108.23151793727421324624237752535696,368,14
54.140625,108.26277327484775974221782269704279,371,14
54.15625,108.29402860933818750166578430425842,372,14
54.171875,108.32528394074816799763154685285835,369,14
54.1875,108.35653926908036961661320559126024,367,14
54.203125,108.3877945943374576630195407102342,369,14
54.21875,108.41904991652209436362016497569,371,14
54.234375,108.45030523563693887198796041926786,367,14
54.25,108.48156055168464727293381967542588,369,14
54.265625,108.51281586466787258693370751769876,371,14
54.28125,108.54407117458926477454805811087743,371,14
54.296875,108.57532648145147074083352346002769,371,14
54.3125,108.60658178525713433974708850152746,372,14
54.328125,108.63783708600889637854256824565675,372,14
54.34375,108.66909238370939462215950234472113,374,14
54.359375,108.70034767836126379760446242522881,371,14
54.375,108.73160296996713559832478748727276,371,14
54.390625,108.76285825852963868857476263899198,369,14
54.40625,108.79411354405139870777425639880086,369,14
54.421875,108.82536882653503827485983176298088,370,14
54.4375,108.85662410598317699262834620122588,371,14
54.453125,108.88787938239843145207305570781934,369,14
54.46875,108.9191346557834152367122380012998,373,14
54.484375,108.95038992614073892691034993073882,371,14
54.5,108.98164519347301010419173411211346,371,14
54.515625,109.01290045778283335554688978370307,377,14
54.53125,109.04415571907281027773132283497694,370,14
54.546875,109.07541097734553948155698992906575,373,14
54.5625,109.10666623260361659617635160462438,379,14
54.578125,109.1379214848496342733590492086977,372,14
54.59375,109.16917673408618219176122047809267,370,14
54.609375,109.20043198031584706118746855274035,375,14
54.625,109.23168722354121262684549917059954,372,14
54.640625,109.26294246376485967359344075980913,374,14
54.65625,109.29419770098936603017986211003972,373,14
54.671875,109.32545293521730657347650227132462,371,14
54.6875,109.356708166451253232703727295068,371,14
54.703125,109.38796339469377499364872839843097,371,14
54.71875,109.41921861994743790287647609988686,374,14
54.734375,109.45047384221480507193344484041283,372,14
54.75,109.48172906149843668154412257154701,372,14
54.765625,109.51298427780088998580031975838812,370,14
54.78125,109.5442394911247193163432922125473,372,14
54.796875,109.5754947014724760865386921370804,373,14
54.8125,109.6067499088467087956443617325317,373,14
54.828125,109.63800511324996303297098368040806,372,14
54.84375,109.66926031468478148203560278767445,374,14
54.859375,109.70051551315370392470803304321812,371,14
54.875,109.73177070865926724535016430466922,374,14
54.890625,109.76302590120400543494818280148913,375,14
54.90625,109.79428109079044959523771960784565,375,14
54.921875,109.8255362774211279428219412064845,372,14
54.9375,109.85679146109856581328259623258023,377,13
54.953125,109.8880466418252856652840324544062,374,13
54.96875,109.91930181960380708467019801560177,373,13
54.984375,109.95055699443664678855464093183619,373,13
55,109.9818121663263186294035208027719,379,13
55.015625,110.01306733527533359911164666841453,375,13
55.03125,110.04432250128619983307155490720397,373,13
55.046875,110.07557766436142261423564104154811,374,13
55.0625,110.10683282450350437717135928493037,373,13
55.078125,110.13808798171494471210950363323156,375,13
55.09375,110.16934313599824036898558427149741,375,13
55.109375,110.20059828735588526147431303605363,376,13
55.125,110.23185343579037047101721164062194,377,13
55.140625,110.263108581304184250843356343921,375,13
55.15625,110.29436372389981202998327270514731,376,13
55.171875,110.3256188635797364172759940427214,374,13
55.1875,110.3568740003464372053692971807538,376,13
55.203125,110.38812913420239137471312903683452,377,13
55.21875,110.41938426515007309754623757397652,376,13
55.234375,110.45063939319195374187602060885017,374,13
55.25,110.48189451833050187545160593782992,374,13
55.265625,110.51314964056818326973017621183683,376,13
55.28125,110.54440475990746090383655196050155,375,13
55.296875,110.57565987635079496851604613579003,377,13
55.3125,110.6069149899006428700806035149303,378,13
55.328125,110.63817010055945923434823827225157,384,13
55.34375,110.669425208329695910575782999397,379,13
55.359375,110.70068031321380197538496242329817,374,13
55.375,110.73193541521422373668180504130305,377,13
55.390625,110.7631905143334047375694058629291,378,13
55.40625,110.79444561057378576025405341786911,379,13
55.421875,110.82570070393780482994473416010962,379,13
55.4375,110.85695579442789721874602736832949,379,13
55.453125,110.88821088204649544954440361312966,377,13
55.46875,110.91946596679602929988793983210376,381,13
55.484375,110.95072104867892580585946402429303,379,13
55.5,110.98197612769760926594314254617786,379,13
55.515625,111.01323120385450124488452296204154,379,13
55.53125,111.04448627715202057754404537229982,385,13
55.546875,111.07574134759258337274403511422193,378,13
55.5625,111.10699641517860301710918970037507,378,13
55.578125,111.13825147991249017890057283110443,380,13
55.59375,111.16950654179665281184312828841439,381,13
55.609375,111.200761600833496158946726489744,377,13
55.625,111.23201665702542275632075645132993,380,13
55.640625,111.26327171037483243698227588212377,378,13
55.65625,111.29452676088412233465773210057656,377,13
55.671875,111.32578180855568688757826643802251,379,13
55.6875,111.35703685339191784226861476388496,378,13
55.703125,111.3882918953952042573296167394911,385,13
55.71875,111.4195469345679325072143463789177,379,13
55.734375,111.45080197091248628599787646699685,379,13
55.75,111.48205700443124661114068935639023,382,13
55.765625,111.51331203512659182724574663748998,381,13
55.78125,111.54456706300089760980923014682642,379,13
55.796875,111.57582208805653696896496675165459,380,13
55.8125,111.60707711029588025322254932045553,379,13
55.828125,111.63833212972129515319916626122141,382,13
55.84375,111.66958714633514670534515198159838,379,13
55.859375,111.7008421601397972956632705972351,378,13
55.875,111.73209717113760666342174518702958,379,13
55.890625,111.763352179330931904861044866381,381,13
55.90625,111.79460718472212747689444192203726,381,13
55.921875,111.82586218731354520080235122468211,382,13
55.9375,111.85711718710753426592046410802834,379,13
55.953125,111.88837218410644123332168887587483,380,13
55.96875,111.91962717831261003949191007134598,381,13
55.984375,111.95088216972838199999957861536066,380,13
56,111.98213715835609581315914489427548,380,13
56.015625,112.01339214419808756368834684961289,380,13
56.03125,112.04464712725669072635936509581827,390,13
56.046875,112.07590210753423616964385706509199,381,13
56.0625,112.10715708503305215935188215151161,380,13
56.078125,112.13841205975546436226472979989632,387,13
56.09375,112.16966703170379584976166245816979,381,13
56.109375,112.20092200088036710144058528534901,383,13
56.125,112.23217696728749600873265448072459,382,13
56.140625,112.26343193092749787851083607330337,384,13
56.15625,112.29468689180268543669242698415531,381,13
56.171875,112.32594184991536883183555014794471,380,13
56.1875,112.3571968052678556387296354536297,387,13
56.203125,112.38845175786245086197989823808443,384,13
56.21875,112.41970670770145693958582704023353,393,13
56.234375,112.45096165478717374651369229719085,382,13
56.25,112.48221659912189859826308763786058,381,13
56.265625,112.51347154070792625442751540349186,383,13
56.28125,112.54472647954754892224902799877475,381,13
56.296875,112.57598141564305626016693665122803,382,13
56.3125,112.6072363489967353813605991308561,393,13
56.328125,112.63849127961087085728629795634387,385,13
56.34375,112.66974620748774472120822058841435,380,13
56.359375,112.70100113262963647172355308539369,386,13
56.375,112.73225605503882307628169867051274,388,13
56.390625,112.76351097471757897469763263502165,387,13
56.40625,112.79476589166817608265940497580619,385,13
56.421875,112.82602080589288379522980214086902,385,13
56.4375,112.85727571739396899034217923077776,388,13
56.453125,112.88853062617369603229047397898313,384,13
56.46875,112.91978553223432677521341380877471,382,13
56.484375,112.95104043557812056657292723956946,383,13
56.5,112.98229533620733425062677089021733,387,13
56.515625,113.01355023412422217189538330206117,385,13
56.53125,113.04480512933103617862297677960214,387,13
56.546875,113.07606002183002562623287842179866,388,13
56.5625,113.1073149116234373807771314922653,384,13
56.578125,113.13856979871351582238036825193816,385,13
56.59375,113.16982468310250284867796535313537,384,13
56.609375,113.20107956479263787824849286936404,391,13
56.625,113.23233444378615785404046801070982,384,13
56.640625,113.26358932008529724679342455019047,387,13
56.65625,113.29484419369228805845330896206119,385,13
56.671875,113.32609906460935982558221424872663,386,13
56.6875,113.35735393283873962276246240864202,388,13
56.703125,113.38860879838265206599504647337385,387,13
56.71875,113.41986366124331931609244301783891,384,13
56.734375,113.45111852142296108206580602364854,394,13
56.75,113.4823733789237946245065529514532,388,13
56.765625,113.51362823374803475896235385421043,385,13
56.78125,113.54488308589789385930753433938659,387,13
56.796875,113.57613793537558186110790316424949,392,13
56.8125,113.60739278218330626498001522461536,386,13
56.828125,113.63864762632327213994488067367846,392,13
56.84375,113.66990246779768212677613088387566,395,13
56.859375,113.70115730660873644134265194112121,391,13
56.875,113.73241214275863287794569633718814,385,13
