x,y,f,m
12.703125,5.3790314538880901016485309032211602e68,321.73247429425397856046890768404364,90
12.71875,7.9923764406825651381829215220884074e68,322.526923592350517301765758777702,91
12.734375,1.1881205397705024784614323931415567e69,323.32234939393981559892058040712136,91
12.75,1.76708646687020995921560100698286e69,324.11875169931871523071821966261361,90
12.765625,2.6294675786505381696653091166196693e69,324.91613050878218360468105068493536,92
12.78125,3.9146285627568165365230388307894512e69,325.71448582262332801872025119932193,91
12.796875,5.8307714678211545054680551196556835e69,326.51381764113340979566208459552442,90
12.8125,8.6890880238287212950608244406508456e69,327.31412596460185829194959189872955,90
12.828125,1.2954930562420746792256159756254369e70,328.11541079331628478180507127444929,92
12.84375,1.9324519161573853032875970618949579e70,328.91767212756249621812388973090821,92
12.859375,2.8839984060459680418599884482218343e70,329.72090996762450887135552966680195,91
12.875,4.3061985118366709684766663599945751e70,330.52512431378456184761331914523855,91
12.890625,6.4328849817684798568837363079518799e70,331.33031516632313048724002658318251,92
12.90625,9.6145781538880936812963520043795409e70,332.1364825255189396450424152983466,91
12.921875,1.4376970704973372729662200065737754e71,332.94362639164897685339394846163375,91
12.9375,2.1508852737625721252539440683575765e71,333.75174676498850536939110791251431,91
12.953125,3.2194360843119159321908179729021494e71,334.560843645811077107235238496226,92
12.96875,4.8211991365921501211081860869545718e71,335.37091703438854545699845060333231,92
12.984375,7.2234227492444584152277034805127764e71,336.18196693099107799091890500008013,92
13,1.0827886463634682929556261914812382e72,336.99399333588716905835776343580792,92
13.015625,1.6238916574467459283960967837744717e72,337.80699624934365227053721354193211,92
13.03125,2.4365936224801106831605502482714142e72,338.62097567162571287616626487263375,94
13.046875,3.6578159487162096757314762879973335e72,339.43593160299690002904846229281677,93
13.0625,5.4938055935582160036950751559666805e72,340.25186404371913894875327104183983,92
13.078125,8.2553865920511318948819343903507353e72,341.06877299405274297542065247406572,92
13.09375,1.2411213116480303616941926552355238e73,341.8866584542564255197562685154833,92
13.109375,1.8668255572953132733574944469345651e73,342.70552042458731190926282412896163,93
13.125,2.8093505160677282050702310053431656e73,343.52535890530095113174127843132572,93
13.140625,4.2298094529844401120757923819231087e73,344.34617389665132747708402446789813,93
13.15625,6.371597911582484956769697858755275e73,345.16796539889087207837065297066064,93
13.171875,9.6025947334082180639483292787194673e73,345.99073341227047435326557468219103,94
13.1875,1.4479098388739026683233161354064832e74,346.81447793703949334670557702714922,93
13.203125,2.1842740009324849207783038103571068e74,347.63919897344576897585433209463573,93
13.21875,3.2967452603657991382434928853743173e74,348.464896521735633178289952126221,93
13.234375,4.9782458438132560464073019744401855e74,349.29157058215392096438090408304406,94
13.25,7.5210757542322894095474906036837156e74,350.11922115494398137479494451701659,94
13.265625,1.1368319183167510174808715388046316e75,350.9478482403476883440752180500073,93
13.28125,1.7191953389190780549631350940535378e75,351.77745183860545147120727545286688,94
13.296875,2.6011587660833172529302546377181594e75,352.60803194995622669809050882256145,93
13.3125,3.9375054211087290316130818067138946e75,353.43958857463752689681736991667236,94
13.328125,5.9633202781295286579531566581758795e75,354.27212171288543236665373158269339,95
13.34375,9.0358241525582065184466223360525721e75,355.10563136493460124160386970352963,93
13.359375,1.3698091708245047873528157199490386e76,355.940117531018279809433782484581,94
13.375,2.0776148013974811707074384533588203e76,356.77558021136831274301692357115499,94
13.390625,3.1527000420693985810422065135254159e76,357.61201940621515324485690377184313,94
13.40625,4.7864434666096078447023128893510833e76,358.44943511578787310563231146241842,95
13.421875,7.2703592782128681158690925530368278e76,359.28782734031417267759951246824448,96
13.4375,1.1048707297676428194711622845792201e77,360.12719608002039076368011480718599,96
13.453125,1.6798856450829811198627825101911161e77,360.96754133513151442305072057883256,95
13.46875,2.5554101955789000554866971686198042e77,361.80886310587118869404363499157704,95
13.484375,3.8891453966715390509627723396659385e77,362.65116139246172623515835953126651,95
13.5,5.9218906939498298054455440333758181e77,363.49443619512411688497496112040822,95
13.515625,9.0215101825207640258396724413411827e77,364.33868751407803714175178034364545,95
13.53125,1.3750254876970781290791245663945193e78,365.18391534954185956348141799319429,95
13.546875,2.0967898218138050383071253767619321e78,366.03011970173266208917051890797626,95
13.5625,3.19898126398854491221278454594414e78,366.87730057086623728210055395383436,95
13.578125,4.8829371804469770658353839478435436e78,367.72545795715710149581858365140231,95
13.59375,7.456984153409739860869433749169168e78,368.57459186081850396359886905488919,96
13.609375,1.1393520667526912573811966636260334e79,369.42470228206243581210817569096149,97
13.625,1.7416677433924991242477482246360936e79,370.27578922109963899999969337319367,96
13.640625,2.6637000022970124232982731538237707e79,371.12785267813961518215266722447281,96
13.65625,4.0758477292804523221183660660408788e79,371.98089265339063450026710199635069,97
13.671875,6.2396930526137714782592360824616765e79,372.8349091470597443005152615182191,97
13.6875,9.5569900943722431372673077549857175e79,373.68990215935277777894413660614239,96
13.703125,1.4645077650663677637207766096569206e80,374.54587169047436255531559679494837,97
13.71875,2.2453024658754433716309049151955225e80,375.40281774062792917606357262913677,97
13.734375,3.4440595995090640052953601848311485e80,376.26074031001571954704033477706598,97
13.75,5.2854149940273538430731634883371114e80,377.11963939883879529671674275457243,98
13.765625,8.1152173169117876104512884927623135e80,377.97951500729704607049422841133987,97
13.78125,1.2466192893021579560370440879605504e81,378.84036713558919775677925641520812,97
13.796875,1.9159322864474949540913722313396808e81,379.70219578391282064546406465173621,97
13.8125,2.9460430805034924414181380061615022e81,380.56500095246433751945063064030455,98
13.828125,4.5322165583852676972868643336355044e81,381.42878264143903167984803467124392,98
13.84375,6.9758130679919264618949396179930993e81,382.29354085103105490546669532385266,97
13.859375,1.0742160458091207521541166740281196e82,383.15927558143343534722633728095424,97
13.875,1.6550116488994685374809577111096053e82,384.02598683283808535808801387516743,98
13.890625,2.5510742082744507317793931809756304e82,384.8936746054358092591140465634593,98
13.90625,3.9342118772313224232448530956626865e82,385.76233889941631104225335952257718,98
13.921875,6.0702281331795059524435317794610282e82,386.63197971496820201044337879573554,98
13.9375,9.3705459519473770758820497942461346e82,387.5025970522790083556134309217494,98
13.953125,1.4472294402945017382934534528243846e83,388.37419091153517867516841477686827,99
13.96875,2.2362610187036947704236048466683413e83,389.24676129292209142752543150580921,98
13.984375,3.4571658003889860551753484543873315e83,390.1203081966240623272700399743499,98
14,5.3472505194277552785365163400975387e83,390.99483162282435168049285821706156,98
14.015625,8.2747229487745501997115436820879662e83,391.87033157170517166086135396916429,98
14.03125,1.2811176021682036424119532579513229e84,392.74680804344769352697585866279629,98
14.046875,1.9844361944613909446282780760566986e84,393.62426103823205478155309834961589,100
14.0625,3.0753736180095899171170104946459734e84,394.50269055623736627297486101051369,99
14.078125,4.7683841052940482480514762101077812e84,395.38209659764171923973381176851978,99
14.09375,7.3970265913910975356675705986204413e84,396.26247916262219229830292478408418,99
14.109375,1.1480365849125107354843115315355408e85,397.14383825135485837494952224605548,100
14.125,1.7826532485900511198778206801543995e85,398.02617386401479158200949605190349,99
14.140625,2.7694314462765649765679275369525335e85,398.90948600077607403913193568361489,99
14.15625,4.304542099915142185666320975855486e85,399.79377466181180263999909562922237,99
14.171875,6.6938487527871718264936287281145287e85,400.67903984729409576502140668331141,100
14.1875,1.0414476027603433148106952348242253e86,401.56528155739409994050206680334234,100
14.203125,1.6211064981415027136331618277236309e86,402.45249979228199644476063813336592,99
14.21875,2.5246330314515866716556380389476216e86,403.34069455212700786170002657455497,99
14.234375,3.9336667402123273581484924456499308e86,404.22986583709740458229622813533442,100
14.25,6.1321032186751289163289154410054812e86,405.12001364736051125448529149557371,100
14.265625,9.5638760105275775492891322198724328e86,406.01113798308271318191706804235485,100
14.28125,1.4923510808289025740517118155446359e87,406.9032388444294626720404983623754,102
14.296875,2.3298108170146313593695516611523417e87,407.79631623156528533398041710115018,100
14.3125,3.6390070294864622145427685121736346e87,408.69037014465378632666114552468144,100
14.328125,5.6866659177064957189755135055051627e87,409.5854005838576565576274823576543,101
14.34375,8.8908875483617538741389274023570957e87,410.48140754933867883300909784545174,101
14.359375,1.3907372933176151344582781916923362e88,411.37839104125773395906978282668912,100
14.375,2.1764949490872720937675747550425204e88,412.27635105977480679577850324906847,100
14.390625,3.4078683194716751979305459339833883e88,413.17528760504899226283476036374359,101
14.40625,5.3385156991742200444620013801434874e88,414.07520067723850129857635715060046,101
14.421875,8.3670202384131426052492698871744187e88,414.97609027650066677219332172622516,102
14.4375,1.3119995614481720117619648859977932e89,415.87795640299194934966743794385801,101
14.453125,2.0583021811899164754929547158342522e89,416.7807990568679433138525814948608,101
14.46875,3.2307038671765923007486921149416145e89,417.6846182382833823391068559571131,103
14.484375,5.0733840655162906126359220660178608e89,418.58941394739214522088336680855053,102
14.5,7.9709649629981452574815599342305367e89,419.49518618434726156068236184317683,101
14.515625,1.2529583343147378080916472374988691e90,420.40193494930091740676340310978066,102
14.53125,1.970493137704678567077639736225578e90,421.30966024240446085101221786565268,102
14.546875,3.1004575639010742011304475101915057e90,422.21836206380840758235290353202199,103
14.5625,4.8807798881441278458776828430143219e90,423.12804041366244639709223369560118,102
14.578125,7.6871475715813486653354626355011509e90,424.03869529211544466657892827001239,102
14.59375,1.2113057485607007814851670187779262e91,424.95032669931545376255691046790086,103
14.609375,1.9096549416511948449234116859932458e91,425.86293463540971444058777570251936,103
14.625,3.0120944475863378633064833686586798e91,426.7765191005446621819139424070338,103
14.640625,4.7532956816903422752721663475734515e91,427.69108009486593249413024150844489,102
14.65625,7.5047051736478030782587607465717819e91,428.60661761851836617102802940557177,103
14.671875,1.1854547976867569873785304343781053e92,429.52313167164601451197227826866524,103
14.6875,1.8734793876428327868721676015260938e92,430.44062225439214450116850680041027,104
14.703125,2.9622751558652558353792938635186445e92,431.359089366899243947172863779574,103
14.71875,4.6861310364366949552835581484726459e92,432.27853300930902658299516526122673,103
14.734375,7.4167905519314199036561830870971848e92,433.19895318176243712714121374972183,104
14.75,1.1744381610531155595156857253739627e93,434.12034988439965630593729351731978,103
14.765625,1.8606164054790280819109904253885273e93,435.04272311736010583747634004369051,104
14.78125,2.9491447455454707175328627628111657e93,435.96607288078245337752192283699041,103
14.796875,4.6767901246193918862377238433469813e93,436.89039917480461742770285920942137,104
14.8125,7.4201421000618375481604559751160577e93,437.81570199956377220632799146884971,103
14.828125,1.1778476277114008651218251427623454e94,438.74198135519635248214741100889728,105
14.84375,1.8705897383540108748185065025195153e94,439.66923724183805837138319949452171,104
14.859375,2.9722171058148139467350501273286059e94,440.59746965962386009834957931590461,104
14.875,4.7249264855387549817355082009499554e94,441.526678608688002719979222293626,104
14.890625,7.5148813127670178906377716539345956e94,442.45686408916401081456935684143515,105
14.90625,1.1958087822753195870550214683951683e95,443.38802610118469313505823901381522,105
14.921875,1.903767431969562925225986901602189e95,444.32016464488214722713951167385999,105
14.9375,3.0323448397205284802646308445217118e95,445.25327972038776401251896800802058,105
14.953125,4.8323215194393950732105727204044647e95,446.18737132783223233761526038866401,105
14.96875,7.7045201524489027136953481514654362e95,447.12243946734554348800315274899239,107
14.984375,1.228988746004805434888296482651427e96,448.058484139056995668895003798767,106
15,1.9613845638673806034816705939108211e96,448.99550534309519845195328918963764,106
15.015625,3.1317719905661581280600313560985543e96,449.93350307958807718872412275690418,106
15.03125,5.0029948134498439927125969304768478e96,450.87247734866287739097891984640733,105
15.046875,7.9961789196726577936923027637947385e96,451.81242815044616907824855911202666,105
15.0625,1.2786376438617388065674280336003996e97,452.75335548506385109283164267684705,105
15.078125,2.0456201862154640131287243007063858e97,453.69525935264115538255572783008638,106
15.09375,3.274274196958826480064767218117585e97,454.63813975330265125156770612769367,105
15.109375,5.2434559047563910238732273796106811e97,455.58199668717224957942683752708216,107
15.125,8.4010336278085468600588045660172772e97,456.52683015437320700877130767027174,106
15.140625,1.3466674209112221700705857266494862e98,457.47264015502813010182656529378154,106
15.15625,2.1597352203576829038891732082991742e98,458.41942668925897946602111365137122,107
15.171875,3.465398581776195533122410428724832e98,459.36718975718707384897287445497677,106
15.1875,5.5631196476774547402040255009432503e98,460.3159293589330942031067148420265,108
15.203125,8.935032393970092961179683278798366e98,461.26564549461708772016122694010297,107
15.21875,1.4357749928061228895790458837726528e99,462.21633816435847183584037540316796,106
15.234375,2.3082835683510443558636011307447503e99,463.16800736827603820486318052194672,106
15.25,3.7128247966183450743524391938624591e99,464.1206531064879566466621828532992,108
15.265625,5.9749224323700176617807887988143874e99,465.07427537911177906197903946222421,107
15.28125,9.6199453753233112514577849519419187e99,466.02887418626444332060323152223699,107
15.296875,1.5496208755095951449338635122896228e100,466.98444952806227712049751787581959,107
15.3125,2.497415641866350563970643197769739e100,467.94100140462100181855144892089995,109
15.328125,4.0268802286954646462089242039101453e100,468.89852981605573623320195957009391,107
15.34375,6.4961958949716522474924518113263985e100,469.8570347624810004191577887387066,107
15.359375,1.0484845297970564300489026166836888e101,470.81651624401071941446222557088501,107
15.375,1.6930799013631713111263114441524002e101,471.7769742607582269601264591301252,109
15.390625,2.7353026970177177744720938663041183e101,472.73840881283626919256360828343409,109
15.40625,4.4212578551126387065593367443416252e101,473.70081990035700830905133172423022,108
15.421875,7.1498808656792301056527452639443094e101,474.66420752343202620644876423742874,108
15.4375,1.1568159710884342172675178308479122e102,475.6285716821723280933913941444206,107
15.453125,1.8725880810308048746796522171851792e102,476.59391237668834607618538811254031,107
15.46875,3.0327229739915654281887254892395551e102,477.56022960708994271862078291318091,108
15.484375,4.9140065866727373302912416847978822e102,478.52752337348641457592089900831672,109
15.5,7.9662005022517997187758991633295403e102,479.49579367598649570304328778344203,108
15.515625,1.2920497505912549098308209328841396e103,480.46504051469836113754550257564382,108
15.53125,2.0966200950848031569397517475452423e103,481.43526388972963035722698312167743,108
15.546875,3.4038683473380589260528610967031735e103,482.40646380118737071275636342860459,108
15.5625,5.5288940394872375267900645234936278e103,483.37864024917810083549155410795808,109
15.578125,8.9849627394928249127068538734557156e103,484.35179323380779402069801167572671,109
15.59375,1.4608539336208190058399600882371136e104,485.32592275518188158636868896991099,109
15.609375,2.3763467256714194711951451116472408e104,486.30102881340525620784726244313839,109
15.625,3.8674554462394884182040864145701145e104,487.27711140858227522845435342091499,109
15.640625,6.2972847051019091184772898577125234e104,488.25417054081676394631460125046551,110
15.65625,1.0258735545302163242632976721496356e105,489.23220621021201887758060637754913,110
15.671875,1.6720406678913415949910465215671491e105,490.21121841687081099624794055869949,110
15.6875,2.7265428849836307893942769700306401e105,491.19120716089538895075361942634734,111
15.703125,4.4482616381912654322906564692527867e105,492.1721724423874822575486492592846,109
15.71875,7.2607386993018520037293728017381618e105,493.15411426144830447183349485864347,112
15.734375,1.1857244731991555005454498387273464e106,494.13703261817855633564356868036307,110
15.75,1.9373105848337687257843432182911286e106,495.12092751267842890347011262197869,110
15.765625,3.1668479307253412971896904595876403e106,496.10579894504760664560013290004906,109
15.78125,5.1792593318205810430975439942756006e106,497.09164691538527052935735508273003,110
15.796875,8.4746270279848758552653273236990948e106,498.07847142379010107842449036050773,110
15.8125,1.3873499355978733403727903079381254e107,499.066272470360281410425445349993,110
15.828125,2.2722909038166754788080755349394964e107,500.05505005519350025294446593646178,110
15.84375,3.7235254606770003559084863043954405e107,501.0448041783869549381575806784192,110
15.859375,6.1045999813354206804014218375741926e107,502.03553484003735437625010093215861,111
15.875,1.0013192807843995659326719219283942e108,503.02724204024092200779234291871103,111
15.890625,1.6432378512754941036699336789322885e108,504.01992577909339873524416126467803,112
15.90625,2.6979926634667581923704919939924249e108,505.01358605669004583375732391943218,112
15.921875,4.4319370236267922831624658659610887e108,506.0082228731256478414432146035238,111
15.9375,7.2838145170746281222027463289186611e108,507.00383622849451542927182089853943,110
15.953125,1.1976685779624694401091977857975724e109,508.00042612289048825076645357099375,110
15.96875,1.9702752987455975819714883580316094e109,508.99799255640693777165714555814058,111
15.984375,3.2428708162439480069821426775580147e109,509.99653552913677007965419706002876,113
16,5.3400443246084367743683159507905898e109,510.99605504117242867450186620997721,112
16.015625,8.7977689528260798085249463036145886e109,511.99655109260589723847075266724685,111
16.03125,1.4501493055359881560182239456416836e110,512.99802368352870238744598402543989,111
16.046875,2.391472332943156139598263197752228e110,514.00047281403191640276689199447313,113
16.0625,3.9457582866417865272177333079801655e110,515.00389848420615994397245673125975,112
16.078125,6.5134047620278787869630663616090182e110,516.00830069414160474260540330486829,112
16.09375,1.0757172433654329340007053478283363e111,517.01367944392797627722645392822471,112
16.109375,1.7774633932615544073961746378822047e111,518.0200347336545564297888731146143,112
16.125,2.9384321793870287696590861773209844e111,519.02736656341018612352209016944769,112
16.140625,4.8600769776908139078629946585708114e111,520.03567493328326794247184425396565,113
16.15625,8.0423523093600077697683663276683424e111,521.04495984336176873284297150759876,112
16.171875,1.3314826423976009337559517515007744e112,522.05522129373322218628964124121502,112
16.1875,2.2054661282032954074025566872328459e112,523.06645928448473140529654886791814,113
16.203125,3.6549188806406792689152275877425367e112,524.07867381570297145079328687660771,112
16.21875,6.059929323024484809418692201307694e112,525.09186488747419187214284163313193,114
16.234375,1.0052401845409807922358477882106709e113,526.10603249988421921964390297323023,113
16.25,1.6683400986919608719980283824808959e113,527.1211766530184595396854252909515,113
16.265625,2.7702043012148860082754838628774223e113,528.13729734696190085269064298790001,113
16.28125,4.6020514905023750187500434032832781e113,529.15439458179911561398651959621436,113
16.296875,7.6489814942443391737061541863245047e113,530.17246835761426315773339848697223,113
16.3125,1.2719446371440765903608677536897805e114,531.19151867449109212404842369269375,113
16.328125,2.1161442456551933668164167415356067e114,532.21154553251294286945511187634087,115
16.34375,3.5223684875889818743421865695001532e114,533.23254893176274986079028073980372,113
16.359375,5.8659285095324422854657787468004828e114,534.25452887232304405269837505400138,114
16.375,9.7735244315775813562742243263536289e114,535.27748535427595524884207888361224,114
16.390625,1.6292138669252872438095821097488065e115,536.30141837770321444695696134680454,114
16.40625,2.7171739973108769007223524359227893e115,537.32632794268615616787677327037197,115
16.421875,4.5338720317683363993134615844133681e115,538.35221404930572076865489325107463,114
16.4375,7.5689131457225173360166149151262736e115,539.37907669764245673990631379387871,116
16.453125,1.2641838561998522884226618066088597e116,540.40691588777652298749346124775025,115
16.46875,2.1125131075900373042710757708685112e116,541.43573161978769109867805708167654,116
16.484375,3.5318401374949415008114395981363601e116,542.46552389375534759286015252104981,114
16.5,5.9076548716130514468899089214602614e116,543.49629270975849615702440358221665,115
16.515625,9.8864789318699473211654324577847244e116,544.52803806787575986601259898700255,114
16.53125,1.6553149052872910515946419288704109e117,545.56075996818538338774040919683684,115
16.546875,2.7728862633347967539765441012226418e117,546.59445841076523517347529076653032,116
16.5625,4.6472489325720075343636159773748506e117,547.62913339569280963329145627090785,115
16.578125,7.7924184336426473026574373227173351e117,548.66478492304522929681680609477678,115
16.59375,1.3072571975429773829856292206323585e118,549.7014129928992469593857142908024,116
16.609375,2.1941295450588044883452809963567487e118,550.73901760533124781371056639470772,115
16.625,3.68447772859284860312654191515264e118,551.77759876041725156718396243800585,117
16.640625,6.1901625237846201406877948424960044e118,552.81715645823291454492252331162782,116
16.65625,1.0404964733396775567783420036217774e119,553.85769069885353177866227300695745,118
16.671875,1.7498129151812356447792717337392293e119,554.8992014823540390816146129927593,116
16.6875,2.9441170090442454294294164860611652e119,555.94168880880901510939095797729643,117
16.703125,4.9559961202914669722604969857645688e119,556.98515267829268340710316445576363,116
16.71875,8.3467862350940050973550967564774028e119,558.02959309087891444274595465634161,118
16.734375,1.4064362966021241843001235217112354e120,559.07501004664122762696661867717996,118
16.75,2.3710094300988140580328936265560497e120,560.12140354565279331932636665603767,116
16.765625,3.9990693589279218588368590559334167e120,561.1687735879864348211568006398553,117
16.78125,6.748341172394932392678386058353854e120,562.21712017371463035511408233000278,117
16.796875,1.1393248335482682630143308347689948e121,563.2664433029095150315324879782262,117
16.8125,1.9244672916611784264127241926130799e121,564.31674297564288280167816530735553,118
16.828125,3.2522651222609615607965806581370022e121,565.36801919198618839800303933964113,117
16.84375,5.4988742163478248090358191732003451e121,566.42027195201054926149795434520672,117
16.859375,9.3019513751714408383176099553751645e121,567.47350125578674745624328768561764,117
16.875,1.5742974037763513426581636383318527e122,568.52770710338523157125442803605754,117
16.890625,2.6657040247763788899004005158666084e122,569.58288949487611860971867523817872,117
16.90625,4.5159540011648963254023164108901775e122,570.63904843032919586571929177942726,117
16.921875,7.6541950368452459500036283613439301e122,571.69618390981392278854161652960605,118
16.9375,1.2979619793873243842676303752689004e123,572.75429593339943283465533980865644,118
16.953125,2.2020990480950801668737468050560544e123,573.81338450115453530746623502909464,119
16.96875,3.7378696994160249163232627433322402e123,574.87344961314771718492984597115644,119
16.984375,6.3478096726539596670910447426100636e123,575.93449126944714493511884012833747,118
17,1.0785395240155661153983873055865671e124,576.99650947012066631983495742643871,117
17.015625,1.8334144989209905134996202624888654e124,578.05950421523581218635570989211787,119
17.03125,3.1181549022817294914292094772915949e124,579.12347550485979824740522144988188,118
17.046875,5.305754338673052248313781317998921e124,580.18842333905952684943783788289387,118
17.0625,9.0325217544477619875761038817356375e124,581.25434771790158872932238502724329,118
17.078125,1.5384497672268264075623211615500571e125,582.32124864145226475951420840663654,118
17.09375,2.6216218607324806482034871601161424e125,583.3891261097775276818013896808558,119
17.109375,4.4696056124763825346281403009412387e125,584.4579801229430438297108044036963,119
17.125,7.6239630255040835636114919677117826e125,585.52781068101417483965896159214746,120
17.140625,1.3010823405183401625670797390220103e126,586.59861778405597935093184842687385,119
17.15625,2.2214738514265595534700886534535224e126,587.67040143213321469457729296393069,119
17.171875,3.7948101257863672262378713081588656e126,588.74316162531033857129265396926886,124
17.1875,6.485617278593039894391301352450124e126,589.81689836365151071838994982189191,120
17.203125,1.1089832937646654856944128149696451e127,590.8916116472205945659198478002467,120
17.21875,1.8971912384810300200183479070003158e127,591.96730147608115888203525090205984,119
17.234375,3.2472044692729671723692284948336011e127,593.0439678502964794076745415836316,119
17.25,5.560586234282908278706201182345844e127,594.12161076992954048064387037458204,120
17.265625,9.5267318715556017773190261465081169e127,595.20023023504303664917721216296567,119
17.28125,1.6329756972651680308888372163654995e128,596.27982624569937427505225398902264,120
17.296875,2.800450606249930562214927469072036e128,597.36039880196067312633952536983248,120
17.3125,4.8049461920496483804432722796533609e128,598.44194790388876795986153543871353,120
17.328125,8.2482450549547213131626741159682632e128,599.52447355154521009343804046000894,120
17.34375,1.4165992143863380133248405673902347e129,600.60797574499126896799293051025868,120
17.359375,2.4341360690859705616657483538295265e129,601.6924544842879336995975952397074,122
17.375,4.184611268667357312198471548258344e129,602.77790976949591462152500558335421,122
17.390625,7.1974358254360459339380271904833876e129,603.86434160067564481638813101869985,121
17.40625,1.2385481480466728666176180243989243e130,604.95174997788728163843570040904357,121
17.421875,2.1323593686059404747230162991128539e130,606.04013490119070822607770856833717,120
17.4375,3.6729948009093011738720051346768659e130,607.12949637064553500471247037857924,121
17.453125,6.3298386329989350804448821978557083e130,608.21983438631110117992642952653176,122
17.46875,1.0913834735477983667835863701113505e131,609.311148948246476221137339646802,121
17.484375,1.8826713616176706685447304940520308e131,610.40344005651046133575085180731918,121
17.5,3.2492570336851363932995687480495589e131,611.49670771116159093389996379583122,121
17.515625,5.6105576162993858356636920224613727e131,612.59095191225813408383621350774766,122
17.53125,9.6926022761940575844627725832301588e131,613.68617265985809595804093084255861,122
17.546875,1.6752790765070704925993307251580703e132,614.78236995401921927012429983486412,124
17.5625,2.8969856370099680038059343455728871e132,615.87954379479898570257942522403837,121
17.578125,5.0120791957090556407140724151786465e132,616.97769418225461732545804525159818,123
17.59375,8.6756477750025182827625645835450998e132,618.07682111644307800603398511588955,123
17.609375,1.5024440302144609576440069907793453e133,619.1769245974210748095199031587625,124
17.625,2.6031973669834445656225875657351486e133,620.27800462524505939090234445804915,122
17.640625,4.5126151046917228708189999240851904e133,621.38006119997122937795958400302229,124
17.65625,7.8263973066148120985508434875747406e133,622.48309432165552974552621398827206,123
17.671875,1.3580253929997278702927971578264829e134,623.58710399035365418106790692581679,123
17.6875,2.3575791983355969963729848768433281e134,624.69209020612104644162926819751863,124
17.703125,4.0948414547373957146896204637865476e134,625.79805296901290170221717830229008,123
17.71875,7.1157436035519612650867038051558072e134,626.90499227908416789568151634796464,123
17.734375,1.2371315701049229929297454429101433e135,628.01290813638954704415465224938724,123
17.75,2.1519089240085207613077705950779802e135,629.12180054098349658211059557609665,123
17.765625,3.7449349736661153892917312903929159e135,630.23166949292023067110419399926096,123
17.78125,6.520442547451804003746070240922253e135,631.34251499225372150625028377313031,124
17.796875,1.1358533430836188029640512889620057e136,632.45433703903770061450220860651851,124
17.8125,1.9796109363085001338344648132829485e136,633.56713563332566014478864159053664,124
17.828125,3.4518333741576597269957704839511756e136,634.68091077517085415006716750627732,124
17.84375,6.0218813885913020314300199607008867e136,635.79566246462629986135260979716229,126
17.859375,1.0510586840119454105109289390206474e137,636.91139070174477895377761771246416,126
17.875,1.8354143628692597227176198222579756e137,638.02809548657883880474256456880435,123
17.890625,3.2066656520728705636638380687865009e137,639.14577681918079374421134769338098,124
17.90625,5.6051291805124609889698670948720319e137,640.26443469960272629720922436491484,126
17.921875,9.802344556775508966612398839994663e137,641.38406912789648841857836591488658,125
17.9375,1.7150891247042362716548922348944225e138,642.50468010411370272004636405208701,125
17.953125,3.0023119344570502852861276138753834e138,643.62626762830576368966247938776347,125
17.96875,5.2582026782821044955979957154252906e138,644.74883170052383890365598202710092,125
17.984375,9.2136396081959589564798812889575839e138,645.87237232081887023077049791623619,124
18,1.6152416637221120607992206057382148e139,646.99688948924157502912784235369837,126
18.015625,2.8330626855128311126336501083451791e139,648.12238320584244733567439365274769,124
18.03125,4.971497750997628279030565471188696e139,649.24885347067175904826263533861007,125
18.046875,8.7283207534500445831705437675530847e139,650.37630028377956110042007444454457,125
18.0625,1.5331566614394052622723484236712223e140,651.50472364521568462885732639590772,126
18.078125,2.6943546305855483768251987140868124e140,652.63412355502974213376674360516365,125
18.09375,4.737348830908307139638943956052488e140,653.76450001327112863196255520679444,125
18.109375,8.3335176095693057964818730488663575e140,654.89585301998902280291307930334643,126
18.125,1.4666744762407453405788328861170137e141,656.02818257523238812771516663684051,125
18.140625,2.5825663893583268339131906615231411e141,657.16148867904997402106063570829761,125
18.15625,4.5496882366284352439752343036160991e141,658.295771331490316956244064007376,127
18.171875,8.0190729424736087909314538505641413e141,659.43103053260174158326090814965116,125
18.1875,1.4140965790796794384767468715596811e142,660.56726628243236184004453731682158,128
18.203125,2.4948610379885886042257665404791594e142,661.70447858103008205689037942139078,126
18.21875,4.4037842166667009581214765409586082e142,662.84266742844259805411499783880921,126
18.234375,7.7771071166362043149449464238270084e142,663.98183282471739823299753833366728,126
18.25,1.374113196393031445549043516143074e143,665.12197476990176466005061091966968,127
18.265625,2.4290660229109543886957175622290566e143,666.26309326404277414466729980349635,128
18.28125,4.2960418819757783743245284524118616e143,667.40518830718729931019062623831243,127
18.296875,7.6016885488173574790419629903473271e143,668.548259899382009658451424022013,128
18.3125,1.3457488421712022193468312045570931e144,669.6923080406733726278202254869984,128
18.328125,2.3835833031282004674710637495952808e144,670.8373327311076546448183971114214,127
18.34375,4.223855288408982962750834264832371e144,671.98333397073092216933340830580514,127
18.359375,7.4885908421439658591530391615502884e144,673.13031175958904273348276446340132,127
18.375,1.3283225627212292077812079704721048e145,674.27826609772768597417078597765975,128
18.390625,2.3573245080804600718849593975264319e145,675.42719698519232465938206859604865,127
18.40625,4.1855021309301675699785614705616207e145,676.57710442202823570825511716684679,127
18.421875,7.4351226486809258636996826286739457e145,677.72798840828050120497930451538011,127
18.4375,1.3214206206668856468699900632095206e146,678.87984894399400940655796982975638,128
18.453125,2.3496674188859702316640754104576459e146,680.03268602921345574448013651502563,129
18.46875,4.180075077418894892891838462306724e146,681.18649966398334382034299796072058,128
